Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,id,hoja_origen
8496,2,0,2013-07-06,20,2af1d54b-4c64-43fb-8c2d-c9fe7281b751,2013
37114,1,0,2013-08-07,9,35c2cffc-00a6-4387-bb32-7122973f3f3c,2013
168643,2,0,2013-03-01,11,60733e89-d4eb-4450-b984-4b97889083bc,2013
103910,1,1,2013-11-25,7,3fe9eecc-464c-495a-a79d-eed14ef6add0,2013
100259,2,1,2013-11-14,1,1a283875-b8d3-4b0a-92b6-36ec56d6378f,2013
55767,2,1,2013-11-03,28,2d3a48f7-95d5-42af-b0d0-b13bea4fdf5c,2013
30331,1,1,2013-06-02,27,1ec3dd04-e2a7-4f25-bdd4-382184eb44db,2013
108312,0,2,2013-10-17,14,96f4e597-fb01-430a-a74b-ef6de852a281,2013
56838,1,2,2013-03-07,16,cf80408c-8352-41ab-8228-06f8a1cd1f25,2013
57761,1,2,2013-05-07,22,994c1b5c-9e4e-4083-b2e0-ced023bdd635,2013
156948,1,2,2013-05-11,16,bbd4c482-3813-4270-ba6c-37255419026e,2013
21416,2,0,2013-06-30,25,8ab1f330-f0bc-4c5d-9b23-3de81f58b222,2013
38014,1,0,2013-05-23,13,d75422b2-ba9e-4860-ba10-1bfb10876c21,2013
65033,0,0,2013-11-01,25,df629b3e-cd9e-4406-a562-0d8643b1885e,2013
41778,1,0,2013-01-11,17,09df1446-0c49-461b-97ec-1e9ba3097f34,2013
16633,0,1,2013-09-27,32,c377c404-42d8-47ab-8e10-8817a9fc8cbf,2013
88568,2,0,2013-02-17,30,1dcbf86f-338c-4e38-bfc6-2215c36799e6,2013
11594,1,2,2013-09-11,16,38a7ca75-de0b-48ad-996a-97206589d6a3,2013
90171,0,2,2013-07-24,25,cf87a41b-8e73-491d-9865-3082d81499f3,2013
65734,1,1,2013-09-14,29,1bd9c6d5-ce38-40b2-bdfa-9ed9fc83de57,2013
151427,1,0,2013-02-07,24,6de49cd6-6d6c-49fb-9159-7b3a5b97dd61,2013
179255,0,0,2013-08-11,7,bde946e4-c078-4396-81c0-8faf1e833bb0,2013
94753,1,0,2013-09-29,2,6893195c-3729-4fc8-ab30-5d1233980b92,2013
112559,2,1,2013-02-06,17,22c2fad3-7d78-4542-9c6d-6eea449dafc2,2013
151922,0,2,2013-02-01,25,b139f9cd-4616-4345-a671-ef76fdbaed4d,2013
131473,1,0,2013-02-01,7,bc69d09b-d7b9-4e17-a03c-6b543901df28,2013
47875,1,1,2013-09-10,22,7359081e-c7eb-4d38-aa75-9ac512e046b4,2013
103911,2,1,2013-02-22,6,6541e4e1-5f36-4e62-840c-ab6517e4fcc5,2013
14140,1,0,2013-07-22,10,cb6d35ce-ca5d-47b5-944a-87e17a4ed118,2013
93926,1,0,2013-09-16,27,85b14376-392c-414e-898c-463aa47ca89f,2013
146907,1,0,2013-08-29,1,c6ea1209-2c67-4fb5-9c68-862def1a232d,2013
133557,2,0,2013-05-07,20,ef79188c-b426-45e5-a5e0-3610138d3773,2013
116378,1,0,2013-07-17,29,c564eb1c-3108-44f5-8d09-e55d1ea50a78,2013
25053,0,0,2013-10-23,29,f113a238-926e-4e0b-837e-65b08bf4147c,2013
169397,0,0,2013-04-07,28,f80aba4c-9393-437e-8b27-de9d751cd5d9,2013
162720,1,0,2013-10-23,32,ee4fdf79-730d-443d-ada9-9b68a94cc6b9,2013
94614,0,2,2013-01-17,24,278eb736-c141-43d9-b4cf-212b92a43f55,2013
21842,2,2,2013-07-06,14,220ca643-8389-4df6-8072-f4cb8f526dc3,2013
136377,1,2,2013-08-10,5,e6db90c2-7e8f-4640-82cd-1d5451ab83c4,2013
10046,2,0,2013-01-08,8,66b0fc22-3b46-4ec9-9eb9-66d516f9ce21,2013
42211,0,2,2013-05-26,1,f14105be-075b-4882-8943-3948d16eae87,2013
149423,2,1,2013-04-05,14,36c68081-b38f-4490-953b-c4f80d4d4f17,2013
175869,0,1,2013-08-20,17,b64e3255-df37-470c-8a3c-d3c4e4149282,2013
166739,2,0,2013-10-30,2,abcff4ef-8a0c-49e7-9582-faeb3f213153,2013
178671,2,1,2013-04-07,10,9320eaa7-71ce-4a4f-a216-135fa585c972,2013
116316,1,2,2013-09-22,2,523e0877-26ee-42c6-a6f5-fc32b85d34aa,2013
34462,1,1,2013-04-14,14,43f2a279-3d33-42d3-b4cb-9e12fcb165f2,2013
114566,1,2,2013-12-28,26,ba76cf85-a513-46e2-a5f5-f656c85b87ff,2013
165523,0,0,2013-03-25,27,c9886c12-7d94-401b-bd5e-44cbbb8baae2,2013
56856,0,2,2013-10-12,26,c140d88f-9a5f-48c8-83fc-1b1b85e010ce,2013
89386,0,0,2013-12-10,15,c81b2a8f-a3f9-4696-acf0-3a92da099c0a,2013
67376,0,2,2013-08-08,11,00d90fbf-fb3b-421f-a115-ad47c7222016,2013
17600,0,0,2013-01-15,11,5b62001b-aeaf-4394-87e1-76a080cd059c,2013
120475,1,0,2013-05-16,20,f37f26c0-3fee-45a1-b924-8455477b44e5,2013
20529,1,1,2013-03-03,4,5d1b8603-1e32-4efa-862d-ab3fa06970a5,2013
180530,0,1,2013-08-02,19,b918d804-1886-4c16-be1b-6490ea68060c,2013
175824,2,0,2013-11-25,14,a2918aef-c1da-4689-8e8c-7e54bd7d2413,2013
161920,2,2,2013-10-14,1,61baa4f5-da35-4c1f-8bbe-1f19f8ee4b0c,2013
40697,1,0,2013-06-05,29,71c42bef-091f-428e-9372-fd12d0283f8b,2013
80919,0,1,2013-11-17,8,433db51a-844d-455c-8137-795d49b2b95c,2013
172395,2,1,2013-08-07,27,a1171427-5b32-4a67-983e-3c8c0caa72e2,2013
37066,0,0,2013-12-19,24,13e63e2c-b6c6-43c8-9b6f-fd5e29cc5aa2,2013
60126,0,2,2013-12-23,1,e15b72ce-9204-44bc-8153-4041ab435428,2013
135506,0,1,2013-03-03,6,6ca65c2b-550c-4834-b025-3edda98a07d2,2013
22296,2,2,2013-09-29,28,e9ec6a61-45b2-42b4-8a56-8999762b3178,2013
48572,0,1,2013-09-10,9,bf235a16-62d6-4c86-961f-74546faa37ee,2013
139917,2,2,2013-01-01,16,4f787c36-eec1-4dfb-b08b-103dd94b08f2,2013
180307,1,1,2013-10-04,2,d9c0c2a7-c292-4ea8-bf4a-c324fa1a5a28,2013
7106,1,0,2013-10-01,32,ff53f267-0983-4a31-8c17-4f37adb1e366,2013
57845,2,2,2013-01-19,26,da0746f6-4992-47be-b53e-ab55fb35b38f,2013
124579,0,2,2013-07-30,31,ec7d1dd2-9686-4354-8547-03cc5c3506b7,2013
179248,0,1,2013-11-25,28,d451e006-cec9-4e80-b81c-9f1da8e63cd0,2013
91738,2,1,2013-04-14,12,879013dc-c5ac-4657-8069-9098247234be,2013
51982,2,2,2013-01-25,5,07e1c80e-9d7a-4aed-9df5-e2d747b33f35,2013
161082,2,1,2013-11-24,17,eaa5f95c-ed92-4a1a-8f20-729fb257fdfd,2013
119073,1,1,2013-05-09,3,b7607eb1-5dc0-4f7c-b111-c51a6cfc76c7,2013
174967,1,0,2013-07-21,27,ad7adf11-ca7a-4a50-b3fa-f77755cbc6ff,2013
29269,1,2,2013-12-16,3,467717f4-92e6-4920-bb1b-8ca41ee45157,2013
147875,1,2,2013-08-28,31,57bbe45b-99ff-4b7b-b2cf-9f2ed095a4be,2013
9723,2,2,2013-10-09,29,7da523c4-5a2c-480a-a119-f07db4e5e389,2013
34630,2,0,2013-12-03,18,5f17eac9-bdfd-4853-8c50-4ac6fde6d6d7,2013
109844,2,0,2013-06-03,5,392d83e9-f07e-4568-b58c-3298dc0b04cb,2013
15143,2,0,2013-12-31,20,9e32b723-f81a-4d7c-9514-e83fb62492d9,2013
16900,2,1,2013-03-24,2,191752c0-7afc-44fd-9042-2e0a00f0f105,2013
89349,0,1,2013-09-04,23,d5fe4c72-7b8a-4478-b8a1-2a7871c80a4e,2013
106470,2,0,2013-02-21,22,2fdc9d9f-ba33-4a14-b3ec-712e728744c4,2013
164856,1,1,2013-12-17,2,47d920a5-3814-4c73-950a-f142e6e23c5e,2013
117082,1,1,2013-02-28,10,e4a8a6a5-671f-4e79-b42c-e131f412d955,2013
150079,0,0,2013-01-14,24,52aec13a-d670-461e-b06b-4041a764ac70,2013
17482,2,1,2013-03-13,16,aada4556-59d9-4ff1-b6af-90e9ba9ddcc4,2013
110140,1,0,2013-08-02,8,a0920e8f-319b-492a-9e94-fd3bf4c15669,2013
105142,0,1,2013-11-01,23,a2e5c3f0-dfe8-4ce8-8b5a-f9a380d3cc17,2013
30062,2,0,2013-11-18,31,a8ddddfd-ba21-4015-b94b-068cab555718,2013
141963,1,0,2013-12-10,29,dec09a21-215f-4ceb-a2fe-1f85387d2a7c,2013
172860,2,0,2013-07-27,23,d343410b-f0a9-4a1f-8877-3f53e06fb7a5,2013
154263,1,2,2013-04-21,28,ee4b4d41-fd16-47d5-aab2-6fdaa461ab6a,2013
18674,0,2,2013-04-30,24,3ea71620-bde4-4ffe-a599-34c0e3b12530,2013
102427,2,1,2013-01-24,21,45814db3-9643-437a-bbd7-f679f1dc05a4,2013
121850,0,2,2013-08-15,1,57a46a62-b838-434a-96ff-d4cec0d08140,2013
36063,0,2,2013-12-25,22,debded44-a01d-44f1-ad03-bfb4eebbede8,2013
131509,1,0,2013-04-12,19,5cfd3b1c-bb24-4eeb-924f-41b9de274816,2013
52034,1,2,2013-12-13,29,c54539a7-b0f0-4342-b33c-91c155cca58e,2013
106752,2,2,2013-08-02,1,3a708906-fcfe-4321-b023-50b329280ea3,2013
107962,0,1,2013-03-18,13,a03ad874-7b70-443f-97dd-347be242a2b6,2013
28533,1,2,2013-09-28,29,4c6beef3-f4b1-4c4f-8d75-934c4fa3865f,2013
173638,1,2,2013-01-29,16,dbf0868d-3f62-4d12-b14d-b40461259a6c,2013
99655,1,2,2013-08-26,9,147e5510-c6d4-4374-9eb5-3b7e401c41bd,2013
156503,1,1,2013-02-07,12,e681c3ac-8cf8-442f-8f9c-cb34ad79ce7f,2013
35151,2,1,2013-07-12,25,aca4dfb6-154e-4d1b-9754-b0a8bdb58a93,2013
14626,2,1,2013-08-29,21,85c08f35-e959-4d0b-89aa-af84db0733b4,2013
54086,2,1,2013-12-06,30,80b467ce-71fd-4d3d-a220-7f36d0c09d07,2013
44196,1,0,2013-02-16,7,c312b7ac-b3c4-4b71-9e26-4f80ee53b18a,2013
145998,0,1,2013-12-25,10,bc481bab-eac6-41df-989f-1d35022491f8,2013
148479,1,1,2013-06-09,23,51c5212b-833e-49eb-93d2-64f8ca7ba779,2013
128425,2,2,2013-01-07,5,d7231e6a-1c98-459d-bfc3-e4c355ffee47,2013
78813,1,0,2013-05-02,14,f73e84bc-efbe-47a0-81a9-78579f9bea7c,2013
43900,0,2,2013-11-26,24,b40842bd-294d-4f77-96d2-08b4a0c2a191,2013
73188,1,1,2013-09-27,4,64472416-b2a3-4f7b-a173-8ca6437023a2,2013
103510,1,2,2013-08-30,24,da836db4-ab2a-4665-99ee-f07df87dcbe9,2013
8309,0,2,2013-03-02,29,578af791-fef0-40bf-a8cf-d9bbe4f8da3c,2013
136877,0,2,2013-10-21,19,2e18788e-14d3-43e9-8f3d-42b3b8cf3d44,2013
140829,2,2,2013-12-24,6,235e11bb-af93-42b8-a38d-eaf730ecc1ec,2013
44239,0,1,2013-06-27,6,c20e9cab-6f46-4c05-9428-90e6adcc86c1,2013
146442,1,2,2013-12-21,18,5f52e2d9-2fe9-44f3-b7be-54105c7e62e2,2013
131485,0,2,2013-07-24,21,3b8a9150-3cfd-4b0c-9c6f-ce8202282a6c,2013
138058,0,1,2013-09-01,11,3a5b3f23-a144-42d9-8c47-a96ac3c79149,2013
6782,0,0,2013-01-05,1,61b0854d-fd1c-433a-bbfa-6b6df9fc2e6d,2013
129660,2,1,2013-07-04,4,ffefe163-9242-4c61-b84b-180b2087b123,2013
97391,1,1,2013-09-27,3,2a83e381-37ab-4f6d-b1dc-7631994a93b2,2013
22659,1,0,2013-07-22,24,e6df7ba8-5481-4909-88e5-f091d93957af,2013
136029,2,0,2013-02-21,19,4e946322-4096-4b09-9dc6-2f6ca55c585d,2013
143056,0,0,2013-06-22,9,b2228464-4d41-4c97-8e2c-821ca4e926e0,2013
70154,1,0,2013-11-19,30,c33a7370-6b9f-4565-9298-1b11a7678eb1,2013
109466,0,1,2013-01-28,10,55e98f7c-5d81-41ca-9390-cd217fb7724d,2013
126664,1,2,2013-01-06,17,77e2a1ef-f8e8-407b-b79d-f9a9bdc13f67,2013
70032,1,1,2013-02-03,13,17408a4e-ef8f-4b99-9932-9afab3cb5423,2013
163784,2,2,2013-10-10,11,3d655cbf-0047-40e6-b2ab-7ca6fdcdfbd5,2013
54002,0,1,2013-03-24,29,92a64490-227d-4871-be8e-aac25973e550,2013
58209,2,0,2013-07-19,22,3823f714-64e4-4093-9e21-cd4b2ceaf76b,2013
19827,0,1,2013-06-19,27,2732e68a-b09d-4cfc-88be-424bdcca41c5,2013
13716,0,0,2013-06-01,20,803650f4-407d-4295-8272-a5b8fedac602,2013
75331,1,1,2013-02-23,21,8e09e88d-6e0b-4506-a587-e7946e0878a8,2013
45037,2,1,2013-01-11,16,7e22cc51-f7b3-4f1b-88d7-2ab1cd8726e5,2013
70540,0,1,2013-01-23,16,a5d6428d-d4df-44eb-a4e2-3e3a27959e84,2013
106015,1,2,2013-08-12,14,5e3fbd0c-3e96-4ee3-b38b-cb083441b8f0,2013
172414,0,0,2013-11-20,9,348050d9-3298-44cb-aed8-5a2abc5ec22b,2013
43729,2,0,2013-01-08,15,359bfecf-6992-4de8-8c0e-d7c53bbb5f67,2013
147483,2,1,2013-10-18,10,bdf58950-4965-4842-b931-eecba7d44167,2013
33315,2,2,2013-07-16,15,be40f855-e12b-4fff-9981-32fe4ac08cec,2013
154556,2,1,2013-06-25,12,98b9eb8e-d0ba-45ca-a4e9-cdf71b0af5dc,2013
77791,1,0,2013-06-06,19,08064d82-a01b-4790-96b8-9fa117ee345a,2013
51089,1,0,2013-07-26,18,db4bc374-1862-4640-9f04-44d04444eb0c,2013
58816,2,2,2013-05-26,19,b02ef1b8-c7a1-4cc3-9ff5-2b986fe454e8,2013
92347,2,1,2013-11-09,8,986f856b-abb3-45f8-836a-4f4ee72382ba,2013
57741,2,0,2013-10-14,3,e9092271-f20d-4d26-b89d-d0d14e00ac3e,2013
139415,0,2,2013-05-15,26,ac49d2d0-a924-47dd-bcd1-30ed4f9ef97a,2013
15204,2,2,2013-06-29,31,370cd5e9-c15f-4cd6-a476-a5b9756118d5,2013
85023,2,0,2013-03-11,15,d2a5dbfa-46ae-4318-be19-81ff1a16f9ff,2013
121088,1,0,2013-12-07,4,93f85b7b-3358-4276-9610-3b99570bd026,2013
131817,2,2,2013-01-21,21,9b1a17b3-2bc4-4663-9cf5-308f1a798686,2013
79317,2,0,2013-11-27,32,857e74e9-12ce-41a1-98e2-c7ef892943e0,2013
46818,2,1,2013-03-27,15,68340865-0c85-499c-adb8-c354042ebd70,2013
110794,1,1,2013-11-03,16,c675c8f0-b07e-4472-acdd-ac2c39be2198,2013
51800,1,2,2013-12-26,28,8a5fe46a-e232-42d4-8a7c-21f59b494479,2013
14935,2,0,2013-01-26,29,e7a430c4-4969-45c5-a801-b180c351bb11,2013
136377,0,0,2013-11-03,23,9c6ae9c5-3b3d-4c6f-b234-15a2e0322f64,2013
101501,2,2,2013-02-10,6,310b2fc7-1790-4fae-8753-4048b05ebb3f,2013
46003,2,0,2013-10-03,21,bf424f3e-17e5-4c30-8886-5d44072b201e,2013
77160,2,2,2013-03-10,2,caeee242-8298-49e5-9bef-0284d65cdf59,2013
150109,2,0,2013-01-02,18,7198a2bf-0f1b-44b5-a9ed-8bb99e0e7385,2013
9234,2,2,2013-09-03,9,59ce4986-1313-478d-9a34-a8878d992d9c,2013
59770,0,0,2013-02-03,21,b8c9259b-35a8-417a-93c5-3200a0025cb7,2013
30650,0,1,2013-01-26,25,7e33afe9-1dc2-4cf7-a25c-c7b225a1c4bf,2013
176236,0,2,2013-07-22,23,4b611139-88f9-4292-abf4-1a0d8bed2d3e,2013
60540,0,0,2013-07-19,31,4a34f79a-ef0c-4698-b6d6-da63d2cb42b4,2013
98863,0,0,2013-04-01,22,1f059031-d5ad-43a5-9834-af5c3cd233e2,2013
56106,0,2,2013-12-29,13,6231e638-a389-4aa8-ba49-4f21523951d9,2013
30690,2,0,2013-03-06,16,11ddc322-ef29-4648-a185-9e49251a96c2,2013
49994,0,2,2013-12-02,5,cdb41a8e-aa94-4038-bf4c-00e4fe33868e,2013
24344,1,0,2013-06-27,19,bbbfd63c-fffb-48e6-94c3-262f5ccdd61c,2013
63649,0,1,2013-06-13,12,9a23e538-ac6f-4592-a4f7-a1a7db09fffb,2013
138541,2,1,2013-02-03,15,a97c1e5a-4d99-4d22-86b6-3b2be91dc7b8,2013
132183,1,1,2013-02-08,21,5afacd4f-6f39-4870-88f1-33766188f476,2013
129843,1,0,2013-08-21,22,68eaa501-c661-4ba2-a5e7-135532833055,2013
73884,0,2,2013-07-03,1,250f9b23-38bb-467a-a73d-b522d53c71a8,2013
30825,0,2,2013-11-19,31,6c32a21e-de35-4a23-8eb0-7edc290b3e86,2013
175304,0,2,2013-11-16,32,cba6f7fe-c57b-4e65-b2ab-412ab5f0bc0a,2013
162130,2,0,2013-07-28,11,66cf24fb-dc31-4396-9958-43cb47ae8fb0,2013
40060,2,1,2013-07-10,31,e5661877-f8fd-4e78-ad40-2e234d59b9a3,2013
174459,0,0,2013-11-09,1,0d415833-039c-4a8e-8296-92b7039b948c,2013
14278,1,1,2013-09-16,7,a73d6d57-3360-4ca8-8eee-e7cc44e7d62e,2013
26659,0,2,2013-05-22,9,e54d8a30-a440-43d8-a671-e6bc59e990fc,2013
54408,0,1,2013-05-10,29,df699d3b-8a1b-4585-8757-62dc286eae84,2013
112971,1,0,2013-11-24,22,d6452e39-1b42-4439-a231-172c9cb2e522,2013
45810,1,0,2013-09-15,1,44b1f4c9-2460-4fe1-9d76-7d7ad1dca02e,2013
126249,2,1,2013-08-24,7,49c21292-2996-40c5-8c54-672f88b88dd5,2013
108656,1,1,2013-12-18,11,a78dae7f-5532-40c1-9943-9fbe0a8805f5,2013
172849,2,0,2013-06-19,15,22e82bb4-fba0-424b-93c2-be9617827039,2013
56226,2,0,2013-04-10,3,0a453d29-a6f7-408a-8ce1-08d218668209,2013
118353,0,2,2013-11-26,2,7733dee3-c881-45b5-aaa2-683755002e06,2013
107414,0,2,2013-01-04,32,1ba2362b-08f0-46f4-a1e4-51b1e18f966c,2013
98063,1,1,2013-10-12,30,508caea3-a0f7-466b-8e68-edff3302d392,2013
155456,2,1,2013-05-10,32,7f3b1044-9d58-4a3d-80ea-f17028b8259a,2013
167552,0,1,2013-10-07,32,57853509-cf7b-40fc-92b0-6d79dcb0997b,2013
5932,1,0,2013-04-26,6,2c224d65-7a0c-495d-b95b-44c0dd47cdbd,2013
153964,1,1,2013-11-13,24,a75d0e53-ac3a-47a3-bbea-6ed313692d91,2013
14510,0,0,2013-11-15,26,7060359e-552f-4579-9b1b-e3cdacbaff51,2013
147971,0,1,2013-12-19,6,4cd73329-93c4-4ec4-9303-e86ca559d306,2013
49042,2,1,2013-03-03,29,c02ed334-43d7-4109-9d22-e8e8b8af75ca,2013
155078,2,1,2013-09-10,10,bd1d8024-8eec-44ed-982b-691aa74e025e,2013
53512,1,2,2013-08-14,29,f780a4a0-46ba-454e-9a01-432d3528fb7e,2013
63594,0,2,2013-09-21,24,ca9315c1-6bbd-4da4-983f-54910b7bc9b9,2013
178336,2,0,2013-11-24,25,8df97b70-32bd-4144-8b52-a72d7360135e,2013
149160,1,2,2013-07-04,29,c9d9832b-c14c-44fb-a651-ee064223154a,2013
83751,1,1,2013-02-02,6,3bd6b9b3-a177-432b-ad4e-2c529a51589e,2013
19934,1,0,2013-05-09,3,765d65c1-8e66-40e3-b32a-984b5731ad47,2013
114397,1,0,2013-03-06,17,90df81e7-5818-4ea5-835f-61301e93e6da,2013
56855,1,1,2013-09-21,13,7f274713-8a7e-4fa5-87d6-3e945951f732,2013
99528,2,2,2013-04-07,29,f184ebf1-4e09-4bfe-b7b4-9fce863f1760,2013
13052,0,2,2013-11-16,24,5f81222e-cd8c-43df-af20-c897ce50c8d4,2013
162582,2,1,2013-08-25,27,d50e80be-ab96-4a5d-b417-706ddbe1fb03,2013
119365,0,0,2013-08-01,15,7c326e1d-a0a6-4ed5-ba50-35bde0eaf093,2013
149622,1,1,2013-01-15,6,3695e4e8-1748-4970-b84d-248c75659528,2013
171683,1,0,2013-08-25,13,c516cad8-e8f1-49bd-ab7d-4befdcb24fb0,2013
137870,1,0,2013-11-04,29,636f94d0-628f-4fcb-b259-721933f791b9,2013
136022,2,0,2013-04-05,4,f4401f06-7c08-4824-99ed-56651fb6c5e4,2013
60828,0,2,2013-07-12,10,513017d2-986a-4e72-b976-6b474f971de9,2013
33112,0,0,2013-08-25,28,3a48bd5f-9c6f-4ebc-ba8d-ab79a142a137,2013
144251,2,1,2013-06-26,3,24897023-f06b-4c57-b445-c91675846025,2013
73530,2,0,2013-06-10,25,f9dbe3dd-a3c7-4e5a-92e2-41f7c4fd0629,2013
171249,0,2,2013-08-10,13,305603f0-cc25-41ef-9fc7-7bdc30fb69d7,2013
125166,0,2,2013-09-14,9,aa0ea249-e16a-4a3f-98a1-223a1fbac544,2013
38882,1,2,2013-12-04,2,cef54f0c-6da6-4b49-ae9d-37d54b13102d,2013
100529,1,1,2013-08-12,24,306425a0-7f75-4320-bb59-d0aedbc68983,2013
10068,1,1,2013-11-08,1,08d3c945-0396-4f27-9f92-8a21fef415c3,2013
36312,2,1,2013-11-19,20,5771f8ff-4f7c-4bee-932f-bf7733d1e722,2013
44911,1,2,2013-12-14,27,1ce5e848-1063-462d-b9e9-c763afd6eba8,2013
137490,0,2,2013-01-30,16,b462949f-6f88-452c-9b23-b2c34a86cdc3,2013
13057,1,2,2013-12-26,13,7a92b147-6670-4a2d-8f03-e4ff1cf2f871,2013
153759,2,2,2013-09-19,24,56794e08-17aa-42f4-b85f-92b4fb7039e0,2013
92375,1,0,2013-05-25,14,523f1843-45bd-4a35-84f5-97c8d1498a7b,2013
161681,1,0,2013-03-13,15,8b120506-76cb-41ed-abd8-286b223e0125,2013
78114,1,0,2013-03-25,3,8b81b055-1093-43ad-9d4d-3c172177b9a4,2013
9572,1,2,2013-06-29,30,0b24065e-fc64-4249-bcfa-a931f49a31f4,2013
29348,2,2,2013-05-26,13,e75678c3-7eae-49de-b65c-13324e7bfd01,2013
109793,0,0,2013-04-17,27,08c2e7bc-8d8d-4f3b-8868-401356edb0ea,2013
167931,0,0,2013-03-06,2,20080879-30cb-45b7-8503-8c3027e39f97,2013
175149,0,0,2013-12-19,9,e9df09d2-ddbb-47e5-b819-17f9f291f3c7,2013
91520,0,1,2013-03-30,28,5cc7edaa-a95b-4411-98fe-13f0d34c8ce5,2013
150554,0,2,2013-03-11,21,2837230e-df5f-4e63-99f2-df3aac041932,2013
132759,1,0,2013-02-20,9,e84dbbda-fd15-426a-85ff-6a1b0985f121,2013
79720,1,2,2013-09-24,4,476f0392-0618-4b09-aea9-f0997e05d442,2013
121620,1,2,2013-06-11,4,af79f622-1229-4a59-821c-590edd276a01,2013
58249,2,0,2013-04-01,3,c16f4c5b-70f4-4b8f-bd1e-ae6a6d7c5474,2013
107457,1,0,2013-06-13,23,d24d62f0-0543-4a63-97b9-4fd1141b7ac2,2013
26623,2,1,2013-01-25,4,cdf4f4c4-f53d-4584-b0a0-5a09e62e3519,2013
50319,2,2,2013-01-31,26,27e8d5b2-118c-48f6-a14f-9b6dc0432c55,2013
173608,0,1,2013-05-08,9,06b3cbe9-7d45-4aed-89e6-bec50094f993,2013
79299,1,0,2013-11-08,20,46e5541a-b7cd-4539-82d5-8fc84350d2e8,2013
154101,2,1,2013-08-11,24,8f9590d5-6a37-46e2-acdc-58724cba78f1,2013
57078,0,1,2013-05-09,17,9ac753ee-a8e2-48a3-9581-91c7c6f0afd7,2013
57451,1,0,2013-04-10,2,289a1cdd-b749-4e08-a80a-dc9dae67e72d,2013
100281,1,0,2013-06-02,23,c4e6600a-0740-4114-9fb1-2c7c814dd817,2013
104437,2,2,2013-01-21,20,27d8cc0c-d456-4642-b587-14784a06a9c7,2013
39042,1,2,2013-04-01,5,251a465d-7ffe-4277-9f83-9aac9aeb5063,2013
147411,0,0,2013-05-15,11,4f5cf525-c443-4e8e-9913-a708e0147869,2013
107833,0,1,2013-05-15,27,85ca7f33-57c9-417e-afe0-4a1dcf98d309,2013
116200,1,2,2013-09-25,15,117da363-4dad-40d2-9077-7a5240e20c55,2013
38307,1,1,2013-12-21,17,24201c50-41af-4b66-a7fc-37148a8d3f91,2013
115343,0,2,2013-03-28,26,4a67c68b-090d-4a14-b977-a72ba225084c,2013
22036,2,0,2013-03-03,15,acc837a6-0f29-4fed-8d84-a30062f55396,2013
15166,1,1,2013-12-02,21,d582369f-bad8-416f-beb5-d744da486316,2013
70173,1,2,2013-01-04,12,e30aa55c-3804-48f6-87ff-b1c87b09db50,2013
6981,2,1,2013-01-26,26,970240af-ae92-4e5a-b7c1-2f3a140aa4cd,2013
55279,1,0,2013-04-04,5,2ee0adc4-90ae-4f01-a800-b98cce319b09,2013
18538,0,1,2013-03-06,32,3883d31e-a918-43b1-bb29-308a39524195,2013
166624,1,2,2013-05-06,29,6572f8fd-1d8e-4ba1-b00f-8ea2040b64bf,2013
148933,2,0,2013-02-21,31,3c00f342-c37d-4238-8825-d29bf6031351,2013
70771,1,1,2013-01-27,7,24a938f9-5fc6-4ecc-b3b8-9718465a5f6b,2013
71003,1,1,2013-03-21,15,8aa9284c-3d34-40d7-9009-f0c47d137149,2013
161667,2,1,2013-05-09,25,69fcf8a2-8a89-4274-983d-924f4467174e,2013
140419,1,2,2013-12-17,31,e303e70f-2973-4537-99ce-9c871e2e2248,2013
99709,0,0,2013-07-31,27,784501d5-3246-4d19-b76b-a8df09d3cc56,2013
101992,1,0,2013-02-09,30,535480b2-cde5-4804-b4f5-e52ee7cb68e7,2013
114449,0,2,2013-09-30,31,76df5879-9171-44cd-837d-daabcf0dad1a,2013
155069,1,2,2013-06-21,10,c9710fba-672b-46a2-ac41-a93367622b24,2013
8239,1,1,2013-06-14,24,2fcaa71d-3f15-4c92-9f2c-d6f32a31614c,2013
103628,1,2,2013-01-14,9,b77ac02d-e99b-41a0-b07a-47a9cae210b2,2013
79516,1,2,2013-08-20,1,780c1f9c-9c1b-4ef1-a2fa-cf4fcb635bc7,2013
73095,0,1,2013-10-24,15,cadb2c07-d8d3-4278-b481-3b4ef4ed01b6,2013
34308,1,1,2013-07-31,32,2f2590fc-e538-465f-80cd-326c60ad9f0a,2013
170764,1,0,2013-01-25,32,3dfb5b8b-41a4-4ef6-b394-0998aaf25140,2013
109756,0,1,2013-09-09,7,dd71109c-71ae-495d-ad07-e499bb325dc5,2013
58519,1,2,2013-05-05,11,300bd21b-6295-4d13-9c92-a701f9e0e571,2013
155079,1,2,2013-02-09,7,0fb94e13-a703-4a4c-9718-8beb37220235,2013
101321,1,1,2013-11-06,31,f06263b9-963d-43a5-bf9a-af36572520c7,2013
42517,1,1,2013-02-03,28,7e2a549f-6c23-41f3-8897-06917da76554,2013
80710,0,2,2013-06-28,11,ef3356a4-de5e-4fe1-aad2-639df6a89d8c,2013
91334,0,0,2013-02-20,26,ed48c9d5-f0a2-42ed-8679-2c33dd6665d4,2013
126210,1,2,2013-01-30,11,db034ced-ecbf-446a-8668-b68f5498b46b,2013
98243,1,1,2013-03-25,23,cca6bb16-16c3-4043-b643-84062ca58a01,2013
